cd_secao;cd_divisao;ds_divisao;cd_grupo;ds_grupo;cd_classe;ds_classe;cd_subclasse;ds_subclasse;insert_tb
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46184;Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente;4618499;Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46184','Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente','4618499','Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;461;Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas;46192;Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;4619200;Representantes comerciais e agentes do comércio de mercadorias em geral não especializado;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','461','Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas','46192','Representantes comerciais e agentes do comércio de mercadorias em geral não especializado','4619200','Representantes comerciais e agentes do comércio de mercadorias em geral não especializado')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46214;Comércio atacadista de café em grão;4621400;Comércio atacadista de café em grão;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46214','Comércio atacadista de café em grão','4621400','Comércio atacadista de café em grão')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46222;Comércio atacadista de soja;4622200;Comércio atacadista de soja;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46222','Comércio atacadista de soja','4622200','Comércio atacadista de soja')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46231;Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja;4623101;Comércio atacadista de animais vivos;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46231','Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja','4623101','Comércio atacadista de animais vivos')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46231;Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja;4623102;Comércio atacadista de couros, lãs, peles e outros subprodutos não comestíveis de origem animal;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46231','Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja','4623102','Comércio atacadista de couros, lãs, peles e outros subprodutos não comestíveis de origem animal')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46231;Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja;4623103;Comércio atacadista de algodão;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46231','Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja','4623103','Comércio atacadista de algodão')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46231;Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja;4623104;Comércio atacadista de fumo em folha não beneficiado;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46231','Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja','4623104','Comércio atacadista de fumo em folha não beneficiado')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46231;Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja;4623105;Comércio atacadista de cacau;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46231','Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja','4623105','Comércio atacadista de cacau')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46231;Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja;4623106;Comércio atacadista de sementes, flores, plantas e gramas;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46231','Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja','4623106','Comércio atacadista de sementes, flores, plantas e gramas')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46231;Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja;4623107;Comércio atacadista de sisal;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46231','Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja','4623107','Comércio atacadista de sisal')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46231;Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja;4623108;Comércio atacadista de matérias-primas agrícolas com atividade de fracionamento e acondicionamento associada;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46231','Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja','4623108','Comércio atacadista de matérias-primas agrícolas com atividade de fracionamento e acondicionamento associada')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46231;Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja;4623109;Comércio atacadista de alimentos para animais;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46231','Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja','4623109','Comércio atacadista de alimentos para animais')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;462;Comércio atacadista de matérias-primas agrícolas e animais vivos;46231;Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja;4623199;Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','462','Comércio atacadista de matérias-primas agrícolas e animais vivos','46231','Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja','4623199','Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;463;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46311;Comércio atacadista de leite e laticínios;4631100;Comércio atacadista de leite e laticínios;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','463','Comércio atacadista especializado em produtos alimentícios, bebidas e fumo','46311','Comércio atacadista de leite e laticínios','4631100','Comércio atacadista de leite e laticínios')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;463;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46320;Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas;4632001;Comércio atacadista de cereais e leguminosas beneficiados;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','463','Comércio atacadista especializado em produtos alimentícios, bebidas e fumo','46320','Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas','4632001','Comércio atacadista de cereais e leguminosas beneficiados')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;463;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46320;Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas;4632002;Comércio atacadista de farinhas, amidos e féculas;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','463','Comércio atacadista especializado em produtos alimentícios, bebidas e fumo','46320','Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas','4632002','Comércio atacadista de farinhas, amidos e féculas')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;463;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46320;Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas;4632003;Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas, com atividade de fracionamento e acondicionamento associada;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','463','Comércio atacadista especializado em produtos alimentícios, bebidas e fumo','46320','Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas','4632003','Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas, com atividade de fracionamento e acondicionamento associada')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;463;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46338;Comércio atacadista de hortifrutigranjeiros;4633801;Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','463','Comércio atacadista especializado em produtos alimentícios, bebidas e fumo','46338','Comércio atacadista de hortifrutigranjeiros','4633801','Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;463;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46338;Comércio atacadista de hortifrutigranjeiros;4633802;Comércio atacadista de aves vivas e ovos;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','463','Comércio atacadista especializado em produtos alimentícios, bebidas e fumo','46338','Comércio atacadista de hortifrutigranjeiros','4633802','Comércio atacadista de aves vivas e ovos')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;463;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46338;Comércio atacadista de hortifrutigranjeiros;4633803;Comércio atacadista de coelhos e outros pequenos animais vivos para alimentação;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','463','Comércio atacadista especializado em produtos alimentícios, bebidas e fumo','46338','Comércio atacadista de hortifrutigranjeiros','4633803','Comércio atacadista de coelhos e outros pequenos animais vivos para alimentação')
G;46;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS;463;Comércio atacadista especializado em produtos alimentícios, bebidas e fumo;46346;Comércio atacadista de carnes, produtos da carne e pescado;4634601;Comércio atacadista de carnes bovinas e suínas e derivados;('G','46','COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS','463','Comércio atacadista especializado em produtos alimentícios, bebidas e fumo','46346','Comércio atacadista de carnes, produtos da carne e pescado','4634601','Comércio atacadista de carnes bovinas e suínas e derivados')
